row_i,rsrv_no,station_in,station_name_in,station_out,station_name_out,veh_type,veh_reg,veh_no,trip_duration,enrg_used,age_driver,id,gender,profes,time_rsrv,time_dep,time_pln_arr,time_in,time_out,lat_in,lng_in,lat_out,lng_out,commute,tempCelcius,rainfall-mm
3078,USR-03595,STN-00198,安城市役所,STN-00191,エコセンター安城,P-COM,安城市0み403,403,146.0,812.2963,47,040bb682973b81,male_男性,other,2015-05-24 23:00:00,2015-05-25 08:00:00,2015-05-25 11:00:00,2015-05-25 08:00:00,2015-05-25 10:00:00,34.95856945,137.0797999,34.96174153,137.0845843,commute,17.6,0.0
3079,USR-01494,STN-00198,安城市役所,STN-00191,エコセンター安城,P-COM,安城市0み402,402,14.1,73.4215,38,04a1c282973b80,,,2015-01-08 13:00:00,2015-01-08 13:00:00,2015-01-08 14:00:00,2015-01-08 13:00:00,2015-01-08 13:00:00,34.95856945,137.0797999,34.96174153,137.0845843,commute,8.0,0.0
3080,USR-02089,STN-00193,ドミー安城横山店,STN-00191,エコセンター安城,P-COM,安城市0み404,404,5.75,84.6058,44,0426d182973b81,female_女性,office_worker_会社員,2015-02-12 12:00:00,2015-02-12 12:00:00,2015-02-12 16:00:00,2015-02-12 12:00:00,2015-02-12 12:00:00,34.95995552,137.0733101,34.96174153,137.0845843,commute,10.1,0.0
3081,USR-01442,STN-00193,ドミー安城横山店,STN-00191,エコセンター安城,P-COM,安城市0み405,F01140273,12.85,640.4787,43,048dc482973b80,female_女性,office_worker_会社員,2014-12-25 11:00:00,2014-12-25 11:00:00,2014-12-25 12:00:00,2014-12-25 11:00:00,2014-12-25 11:00:00,34.95995552,137.0733101,34.96174153,137.0845843,commute,9.3,0.0
3082,USR-06764,STN-00244,グランドティアラ,STN-00191,エコセンター安城,P-COM,安城市0み420,420,67.75,467.1497,41,04039f928f3681,male_男性,office_worker_会社員,2016-02-29 18:00:00,2016-02-29 18:00:00,2016-02-29 20:00:00,2016-02-29 18:00:00,2016-02-29 19:00:00,34.96775869,137.0598645,34.96174153,137.0845843,commute,5.6,0.0
3083,USR-05243,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み401,401,154.666666667,665.2633,47,040bb682973b81,male_男性,other,2015-09-11 14:00:00,2015-09-12 09:00:00,2015-09-12 12:00:00,2015-09-12 09:00:00,2015-09-12 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,26.5,0.0
3084,USR-04913,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み407,407,90.2166666667,625.8839,47,040bb682973b81,male_男性,other,2015-08-22 23:00:00,2015-08-23 09:00:00,2015-08-23 12:00:00,2015-08-23 10:00:00,2015-08-23 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,27.1,0.0
3085,USR-04332,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,405,169.816666667,185.9693,42,04750c82973b84,female_女性,housewife_主婦,2015-07-03 16:00:00,2015-07-06 11:00:00,2015-07-06 14:00:00,2015-07-06 11:00:00,2015-07-06 14:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,25.2,0.0
3086,USR-04329,STN-00196,大嶽安城 御幸ステーション,STN-00196,大嶽安城 御幸ステーション,P-COM,安城市0み412,412,155.866666667,500.127,45,048fc482973b80,male_男性,office_worker_会社員,2015-07-03 16:00:00,2015-07-03 16:00:00,2015-07-03 19:00:00,2015-07-03 16:00:00,2015-07-03 19:00:00,34.960998,137.08374,34.960998,137.08374,errand,25.2,0.0
3087,USR-03721,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,405,1706.6,0.0,44,0426d182973b81,female_女性,office_worker_会社員,2015-06-03 08:00:00,2015-06-08 09:00:00,2015-06-08 12:00:00,2015-06-08 09:00:00,2015-06-09 14:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,20.6,4.5
3088,USR-03722,STN-00195,中央図書館,STN-00195,中央図書館,B-COM,安城市み410,410,166.433333333,2263.192,60,04d8be82973b80,,,2015-06-03 08:00:00,2015-06-04 13:00:00,2015-06-04 16:00:00,2015-06-04 13:00:00,2015-06-04 16:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,20.6,4.5
3089,USR-03554,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み403,403,162.883333333,353.5556,44,0426d182973b81,female_女性,office_worker_会社員,2015-05-22 08:00:00,2015-05-27 09:00:00,2015-05-27 12:00:00,2015-05-27 09:00:00,2015-05-27 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,16.5,0.0
3090,USR-03340,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み407,407,150.15,348.7723,42,0499c182973b80,female_女性,housewife_主婦,2015-05-06 20:00:00,2015-05-07 09:00:00,2015-05-07 12:00:00,2015-05-07 09:00:00,2015-05-07 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,18.4,0.0
3091,USR-03263,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み404,404,144.083333333,903.8682,47,040bb682973b81,male_男性,other,2015-04-30 19:00:00,2015-05-02 09:00:00,2015-05-02 12:00:00,2015-05-02 09:00:00,2015-05-02 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,18.9,0.0
3092,USR-03162,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み402,402,150.766666667,1080.1666,47,040bb682973b81,male_男性,other,2015-04-24 22:00:00,2015-04-25 08:00:00,2015-04-25 11:00:00,2015-04-25 08:00:00,2015-04-25 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,16.5,0.0
3093,USR-03165,STN-00191,エコセンター安城,STN-00195,中央図書館,P-COM,安城市0み402,402,143.866666667,316.2127,42,042fc082973b80,male_男性,office_worker_会社員,2015-04-24 22:00:00,2015-04-26 10:00:00,2015-04-26 13:00:00,2015-04-26 09:00:00,2015-04-26 12:00:00,34.96174153,137.0845843,34.94673564,137.0765226,commute,16.5,0.0
3094,USR-03164,STN-00191,エコセンター安城,STN-00195,中央図書館,B-COM,安城市み410,410,145.516666667,327.7852,42,042fc082973b80,male_男性,office_worker_会社員,2015-04-24 22:00:00,2015-04-25 10:00:00,2015-04-25 13:00:00,2015-04-25 10:00:00,2015-04-25 12:00:00,34.96174153,137.0845843,34.94673564,137.0765226,commute,16.5,0.0
3095,USR-02833,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み406,F01140277,165.25,643.6392,47,040bb682973b81,male_男性,other,2015-03-31 22:00:00,2015-04-03 09:00:00,2015-04-03 12:00:00,2015-04-03 09:00:00,2015-04-03 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,14.0,0.0
3096,USR-02660,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み404,404,134.566666667,349.8467,42,0499c182973b80,female_女性,housewife_主婦,2015-03-19 13:00:00,2015-03-26 09:00:00,2015-03-26 13:00:00,2015-03-26 09:00:00,2015-03-26 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,15.9,1.0
3097,USR-02662,STN-00202,碧海信用金庫本店,STN-00195,中央図書館,P-COM,安城市0み406,F01140277,196.116666667,2219.2151,65,0487c382973b80,male_男性,office_worker_会社員,2015-03-19 13:00:00,2015-03-21 13:00:00,2015-03-21 17:00:00,2015-03-21 13:00:00,2015-03-21 16:00:00,34.95775399,137.0852319,34.94673564,137.0765226,commute,15.9,1.0
3098,USR-02717,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,F01140273,208.716666667,1205.2295,47,040bb682973b81,male_男性,other,2015-03-24 02:00:00,2015-03-26 09:00:00,2015-03-26 13:00:00,2015-03-26 09:00:00,2015-03-26 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,3.1,0.0
3099,USR-02435,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み402,402,89.1166666667,525.5743,43,048dc482973b80,female_女性,office_worker_会社員,2015-03-04 11:00:00,2015-03-04 12:00:00,2015-03-04 13:00:00,2015-03-04 11:00:00,2015-03-04 13:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,12.1,0.0
3100,USR-02355,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み406,F01140277,85.5,188.7535,44,0426d182973b81,female_女性,office_worker_会社員,2015-02-26 21:00:00,2015-03-02 13:00:00,2015-03-02 15:00:00,2015-03-02 13:00:00,2015-03-02 14:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,8.4,0.0
3101,USR-02290,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,B-COM,安城市み410,410,75.45,166.0492,44,0426d182973b81,female_女性,office_worker_会社員,2015-02-24 06:00:00,2015-02-27 10:00:00,2015-02-27 15:00:00,2015-02-27 11:00:00,2015-02-27 13:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,4.9,0.0
3102,USR-02316,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み401,401,51.1,333.9326,43,048dc482973b80,female_女性,office_worker_会社員,2015-02-25 07:00:00,2015-02-25 10:00:00,2015-02-25 11:00:00,2015-02-25 10:00:00,2015-02-25 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,4.8,0.0
3103,USR-02071,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み401,401,159.383333333,346.7086,42,0499c182973b80,female_女性,housewife_主婦,2015-02-11 12:00:00,2015-02-17 10:00:00,2015-02-17 13:00:00,2015-02-17 09:00:00,2015-02-17 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,8.7,0.0
3104,USR-01925,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み407,407,217.95,138.256,44,0426d182973b81,female_女性,office_worker_会社員,2015-02-04 10:00:00,2015-02-17 09:00:00,2015-02-17 13:00:00,2015-02-17 09:00:00,2015-02-17 13:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,5.4,0.0
3105,USR-01910,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,F01140273,104.683333333,437.9267,43,048dc482973b80,female_女性,office_worker_会社員,2015-02-03 07:00:00,2015-02-09 10:00:00,2015-02-09 12:00:00,2015-02-09 10:00:00,2015-02-09 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,0.3,0.0
3106,USR-01908,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み404,404,160.5,461.8217,42,0499c182973b80,female_女性,housewife_主婦,2015-02-03 07:00:00,2015-02-10 10:00:00,2015-02-10 13:00:00,2015-02-10 10:00:00,2015-02-10 12:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,0.3,0.0
3107,USR-01909,STN-00191,エコセンター安城,STN-00191,エコセンター安城,B-COM,安城市0み411,411,59.1166666667,508.1023,46,0499f482973b80,female_女性,housewife_主婦,2015-02-03 07:00:00,2015-02-03 13:00:00,2015-02-03 16:00:00,2015-02-03 13:00:00,2015-02-03 14:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,0.3,0.0
3108,USR-01860,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み404,404,77.5,215.4374,43,048dc482973b80,female_女性,office_worker_会社員,2015-01-31 14:00:00,2015-02-06 11:00:00,2015-02-06 13:00:00,2015-02-06 11:00:00,2015-02-06 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,4.7,0.0
3109,USR-01875,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み407,407,28.7166666667,182.0504,44,0426d182973b81,female_女性,office_worker_会社員,2015-02-02 06:00:00,2015-02-02 10:00:00,2015-02-02 14:00:00,2015-02-02 11:00:00,2015-02-02 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,0.4,0.0
3110,USR-01573,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み406,F01140277,109.45,310.4687,44,0426d182973b81,female_女性,office_worker_会社員,2015-01-12 11:00:00,2015-01-29 09:00:00,2015-01-29 13:00:00,2015-01-29 09:00:00,2015-01-29 11:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,5.6,0.0
3111,USR-01575,STN-00195,中央図書館,STN-00195,中央図書館,P-COM,安城市0み406,F01140277,177.7,1493.0251,43,0478c682973b80,male_男性,other,2015-01-12 11:00:00,2015-01-12 11:00:00,2015-01-12 14:00:00,2015-01-12 11:00:00,2015-01-12 14:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,5.6,0.0
3112,USR-01574,STN-00191,エコセンター安城,STN-00196,大嶽安城 御幸ステーション,P-COM,安城市0み404,404,136.216666667,212.0244,44,0426d182973b81,female_女性,office_worker_会社員,2015-01-12 11:00:00,2015-01-19 10:00:00,2015-01-19 14:00:00,2015-01-19 10:00:00,2015-01-19 12:00:00,34.96174153,137.0845843,34.960998,137.08374,commute,5.6,0.0
3113,USR-01458,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,F01140273,173.4,409.5084,44,0426d182973b81,female_女性,office_worker_会社員,2015-01-06 10:00:00,2015-01-15 09:00:00,2015-01-15 13:00:00,2015-01-15 09:00:00,2015-01-15 12:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,6.0,3.0
3114,USR-01456,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み404,404,51.3,225.104,44,0426d182973b81,female_女性,office_worker_会社員,2015-01-06 10:00:00,2015-01-13 10:00:00,2015-01-13 13:00:00,2015-01-13 10:00:00,2015-01-13 11:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,6.0,3.0
3115,USR-01515,STN-00196,大嶽安城 御幸ステーション,STN-00191,エコセンター安城,P-COM,安城市0み405,F01140273,90.8166666667,526.3372,63,04dfbb82973b80,,,2015-01-09 11:00:00,2015-01-09 13:00:00,2015-01-09 15:00:00,2015-01-09 13:00:00,2015-01-09 15:00:00,34.960998,137.08374,34.96174153,137.0845843,commute,7.4,0.0
3116,USR-06825,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み404,404,32.0,191.1031,47,04831d928f3684,female_女性,other,2016-03-12 10:00:00,2016-03-12 10:00:00,2016-03-12 11:00:00,2016-03-12 10:00:00,2016-03-12 11:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,8.3,0.0
3117,USR-06511,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み424,424,27.4,225.79,49,04103d92752f81,male_男性,office_worker_会社員,2016-01-17 15:00:00,2016-01-17 15:00:00,2016-01-17 16:00:00,2016-01-17 15:00:00,2016-01-17 15:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,9.1,0.0
3118,USR-05885,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み415,415,129.466666667,653.5193,47,040bb682973b81,male_男性,other,2015-10-26 14:00:00,2015-10-26 14:00:00,2015-10-26 17:00:00,2015-10-26 14:00:00,2015-10-26 16:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,20.0,0.0
3119,USR-05886,STN-00204,ＪＲ安城駅前第１駐車場,STN-00195,中央図書館,P-COM,安城市0み426,426,28.5666666667,128.2006,60,0426c482973b80,female_女性,housewife_主婦,2015-10-26 14:00:00,2015-10-26 14:00:00,2015-10-26 15:00:00,2015-10-26 14:00:00,2015-10-26 15:00:00,34.95951,137.087292,34.94673564,137.0765226,commute,20.0,0.0
3120,USR-05166,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み407,407,0.416666666667,0.0,42,042fc082973b80,male_男性,office_worker_会社員,2015-09-05 22:00:00,2015-09-12 10:00:00,2015-09-12 13:00:00,2015-09-12 10:00:00,2015-09-12 10:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,24.4,0.0
3121,USR-05164,STN-00224,ぷらざ三河安城,STN-00195,中央図書館,P-COM,安城市0み401,401,9.41666666667,171.1346,55,0431be82973b80,,office_worker_会社員,2015-09-05 22:00:00,2015-09-06 08:00:00,2015-09-06 08:00:00,2015-09-06 08:00:00,2015-09-06 08:00:00,34.96519928,137.0599055,34.94673564,137.0765226,commute,24.4,0.0
3122,USR-05165,STN-00222,市民交流センター,STN-00222,市民交流センター,P-COM,安城市0み403,403,1.06666666667,0.0,37,04e6bb82973b80,female_女性,housewife_主婦,2015-09-05 22:00:00,2015-09-06 09:00:00,2015-09-06 12:00:00,2015-09-06 09:00:00,2015-09-06 09:00:00,34.96323548,137.0846516,34.96323548,137.0846516,errand,24.4,0.0
3123,USR-04997,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み403,403,175.166666667,234.342,42,04750c82973b84,female_女性,housewife_主婦,2015-08-27 19:00:00,2015-08-31 11:00:00,2015-08-31 14:00:00,2015-08-31 11:00:00,2015-08-31 14:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,26.5,0.0
3124,USR-04926,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み401,401,169.566666667,176.8794,42,04750c82973b84,female_女性,housewife_主婦,2015-08-23 19:00:00,2015-08-27 10:00:00,2015-08-27 13:00:00,2015-08-27 09:00:00,2015-08-27 12:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,29.0,0.0
3125,USR-04924,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み412,412,124.3,173.6351,42,04750c82973b84,female_女性,housewife_主婦,2015-08-23 19:00:00,2015-08-25 10:00:00,2015-08-25 13:00:00,2015-08-25 09:00:00,2015-08-25 12:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,29.0,0.0
3126,USR-04923,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み404,404,172.75,209.4286,42,04750c82973b84,female_女性,housewife_主婦,2015-08-23 19:00:00,2015-08-24 11:00:00,2015-08-24 14:00:00,2015-08-24 11:00:00,2015-08-24 14:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,29.0,0.0
3127,USR-04880,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み407,407,78.0166666667,344.3464,42,0499c182973b80,female_女性,housewife_主婦,2015-08-19 16:00:00,2015-08-24 10:00:00,2015-08-24 13:00:00,2015-08-24 10:00:00,2015-08-24 11:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,28.7,0.0
3128,USR-04881,STN-00222,市民交流センター,STN-00222,市民交流センター,P-COM,安城市0み403,403,115.983333333,719.3988,42,0499c182973b80,female_女性,housewife_主婦,2015-08-19 16:00:00,2015-08-25 09:00:00,2015-08-25 12:00:00,2015-08-25 08:00:00,2015-08-25 10:00:00,34.96323548,137.0846516,34.96323548,137.0846516,errand,28.7,0.0
3129,USR-04822,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み401,401,171.2,193.168,42,04750c82973b84,female_女性,housewife_主婦,2015-08-12 21:00:00,2015-08-17 11:00:00,2015-08-17 14:00:00,2015-08-17 11:00:00,2015-08-17 14:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,29.0,0.0
3130,USR-04825,STN-00195,中央図書館,STN-00195,中央図書館,P-COM,安城市0み402,402,29.3833333333,342.0893,52,049d16928f3684,,,2015-08-12 21:00:00,2015-08-18 10:00:00,2015-08-18 13:00:00,2015-08-18 10:00:00,2015-08-18 11:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,29.0,0.0
3131,USR-04823,STN-00195,中央図書館,STN-00195,中央図書館,P-COM,安城市0み407,407,97.1666666667,347.009,52,049d16928f3684,,,2015-08-12 21:00:00,2015-08-17 09:00:00,2015-08-17 12:00:00,2015-08-17 09:00:00,2015-08-17 10:00:00,34.94673564,137.0765226,34.94673564,137.0765226,errand,29.0,0.0
3132,USR-04637,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み404,404,96.4,315.5219,42,0499c182973b80,female_女性,housewife_主婦,2015-07-22 20:00:00,2015-07-27 10:00:00,2015-07-27 13:00:00,2015-07-27 10:00:00,2015-07-27 11:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,25.2,2.0
3133,USR-04680,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み413,413,245.4,387.3051,47,0419c082973b80,,,2015-07-25 11:00:00,2015-07-25 11:00:00,2015-07-25 14:00:00,2015-07-25 11:00:00,2015-07-25 15:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,33.0,0.0
3134,USR-04668,STN-00191,エコセンター安城,STN-00191,エコセンター安城,P-COM,安城市0み413,413,0.183333333333,0.0,47,0419c082973b80,,,2015-07-24 21:00:00,2015-07-25 11:00:00,2015-07-25 14:00:00,2015-07-25 11:00:00,2015-07-25 11:00:00,34.96174153,137.0845843,34.96174153,137.0845843,errand,28.2,0.0
